Date,Daily_PV_Output_NSW
2016-06-10,1913.9333333333334
2016-06-11,1913.9333333333334
2016-06-12,1913.9333333333334
2016-06-13,1913.9333333333334
2016-06-14,1913.9333333333334
2016-06-15,1913.9333333333334
2016-06-16,1913.9333333333334
2016-06-17,1913.9333333333334
2016-06-18,1913.9333333333334
2016-06-19,1913.9333333333334
2016-06-20,1913.9333333333334
2016-06-21,1913.9333333333334
2016-06-22,1913.9333333333334
2016-06-23,1913.9333333333334
2016-06-24,1913.9333333333334
2016-06-25,1913.9333333333334
2016-06-26,1913.9333333333334
2016-06-27,1913.9333333333334
2016-06-28,1913.9333333333334
2016-06-29,1913.9333333333334
2016-06-30,1913.9333333333334
2016-07-01,2304.0
2016-07-02,2304.0
2016-07-03,2304.0
2016-07-04,2304.0
2016-07-05,2304.0
2016-07-06,2304.0
2016-07-07,2304.0
2016-07-08,2304.0
2016-07-09,2304.0
2016-07-10,2304.0
2016-07-11,2304.0
2016-07-12,2304.0
2016-07-13,2304.0
2016-07-14,2304.0
2016-07-15,2304.0
2016-07-16,2304.0
2016-07-17,2304.0
2016-07-18,2304.0
2016-07-19,2304.0
2016-07-20,2304.0
2016-07-21,2304.0
2016-07-22,2304.0
2016-07-23,2304.0
2016-07-24,2304.0
2016-07-25,2304.0
2016-07-26,2304.0
2016-07-27,2304.0
2016-07-28,2304.0
2016-07-29,2304.0
2016-07-30,2304.0
2016-07-31,2304.0
2016-08-01,2941.935483870968
2016-08-02,2941.935483870968
2016-08-03,2941.935483870968
2016-08-04,2941.935483870968
2016-08-05,2941.935483870968
2016-08-06,2941.935483870968
2016-08-07,2941.935483870968
2016-08-08,2941.935483870968
2016-08-09,2941.935483870968
2016-08-10,2941.935483870968
2016-08-11,2941.935483870968
2016-08-12,2941.935483870968
2016-08-13,2941.935483870968
2016-08-14,2941.935483870968
2016-08-15,2941.935483870968
2016-08-16,2941.935483870968
2016-08-17,2941.935483870968
2016-08-18,2941.935483870968
2016-08-19,2941.935483870968
2016-08-20,2941.935483870968
2016-08-21,2941.935483870968
2016-08-22,2941.935483870968
2016-08-23,2941.935483870968
2016-08-24,2941.935483870968
2016-08-25,2941.935483870968
2016-08-26,2941.935483870968
2016-08-27,2941.935483870968
2016-08-28,2941.935483870968
2016-08-29,2941.935483870968
2016-08-30,2941.935483870968
2016-08-31,2941.935483870968
2016-09-01,3481.133333333333
2016-09-02,3481.133333333333
2016-09-03,3481.133333333333
2016-09-04,3481.133333333333
2016-09-05,3481.133333333333
2016-09-06,3481.133333333333
2016-09-07,3481.133333333333
2016-09-08,3481.133333333333
2016-09-09,3481.133333333333
2016-09-10,3481.133333333333
2016-09-11,3481.133333333333
2016-09-12,3481.133333333333
2016-09-13,3481.133333333333
2016-09-14,3481.133333333333
2016-09-15,3481.133333333333
2016-09-16,3481.133333333333
2016-09-17,3481.133333333333
2016-09-18,3481.133333333333
2016-09-19,3481.133333333333
2016-09-20,3481.133333333333
2016-09-21,3481.133333333333
2016-09-22,3481.133333333333
2016-09-23,3481.133333333333
2016-09-24,3481.133333333333
2016-09-25,3481.133333333333
2016-09-26,3481.133333333333
2016-09-27,3481.133333333333
2016-09-28,3481.133333333333
2016-09-29,3481.133333333333
2016-09-30,3481.133333333333
2016-10-01,4516.032258064516
2016-10-02,4516.032258064516
2016-10-03,4516.032258064516
2016-10-04,4516.032258064516
2016-10-05,4516.032258064516
2016-10-06,4516.032258064516
2016-10-07,4516.032258064516
2016-10-08,4516.032258064516
2016-10-09,4516.032258064516
2016-10-10,4516.032258064516
2016-10-11,4516.032258064516
2016-10-12,4516.032258064516
2016-10-13,4516.032258064516
2016-10-14,4516.032258064516
2016-10-15,4516.032258064516
2016-10-16,4516.032258064516
2016-10-17,4516.032258064516
2016-10-18,4516.032258064516
2016-10-19,4516.032258064516
2016-10-20,4516.032258064516
2016-10-21,4516.032258064516
2016-10-22,4516.032258064516
2016-10-23,4516.032258064516
2016-10-24,4516.032258064516
2016-10-25,4516.032258064516
2016-10-26,4516.032258064516
2016-10-27,4516.032258064516
2016-10-28,4516.032258064516
2016-10-29,4516.032258064516
2016-10-30,4516.032258064516
2016-10-31,4516.032258064516
2016-11-01,5030.766666666666
2016-11-02,5030.766666666666
2016-11-03,5030.766666666666
2016-11-04,5030.766666666666
2016-11-05,5030.766666666666
2016-11-06,5030.766666666666
2016-11-07,5030.766666666666
2016-11-08,5030.766666666666
2016-11-09,5030.766666666666
2016-11-10,5030.766666666666
2016-11-11,5030.766666666666
2016-11-12,5030.766666666666
2016-11-13,5030.766666666666
2016-11-14,5030.766666666666
2016-11-15,5030.766666666666
2016-11-16,5030.766666666666
2016-11-17,5030.766666666666
2016-11-18,5030.766666666666
2016-11-19,5030.766666666666
2016-11-20,5030.766666666666
2016-11-21,5030.766666666666
2016-11-22,5030.766666666666
2016-11-23,5030.766666666666
2016-11-24,5030.766666666666
2016-11-25,5030.766666666666
2016-11-26,5030.766666666666
2016-11-27,5030.766666666666
2016-11-28,5030.766666666666
2016-11-29,5030.766666666666
2016-11-30,5030.766666666666
2016-12-01,4453.322580645161
2016-12-02,4453.322580645161
2016-12-03,4453.322580645161
2016-12-04,4453.322580645161
2016-12-05,4453.322580645161
2016-12-06,4453.322580645161
2016-12-07,4453.322580645161
2016-12-08,4453.322580645161
2016-12-09,4453.322580645161
2016-12-10,4453.322580645161
2016-12-11,4453.322580645161
2016-12-12,4453.322580645161
2016-12-13,4453.322580645161
2016-12-14,4453.322580645161
2016-12-15,4453.322580645161
2016-12-16,4453.322580645161
2016-12-17,4453.322580645161
2016-12-18,4453.322580645161
2016-12-19,4453.322580645161
2016-12-20,4453.322580645161
2016-12-21,4453.322580645161
2016-12-22,4453.322580645161
2016-12-23,4453.322580645161
2016-12-24,4453.322580645161
2016-12-25,4453.322580645161
2016-12-26,4453.322580645161
2016-12-27,4453.322580645161
2016-12-28,4453.322580645161
2016-12-29,4453.322580645161
2016-12-30,4453.322580645161
2016-12-31,4453.322580645161
2017-01-01,4450.677419354839
2017-01-02,4450.677419354839
2017-01-03,4450.677419354839
2017-01-04,4450.677419354839
2017-01-05,4450.677419354839
2017-01-06,4450.677419354839
2017-01-07,4450.677419354839
2017-01-08,4450.677419354839
2017-01-09,4450.677419354839
2017-01-10,4450.677419354839
2017-01-11,4450.677419354839
2017-01-12,4450.677419354839
2017-01-13,4450.677419354839
2017-01-14,4450.677419354839
2017-01-15,4450.677419354839
2017-01-16,4450.677419354839
2017-01-17,4450.677419354839
2017-01-18,4450.677419354839
2017-01-19,4450.677419354839
2017-01-20,4450.677419354839
2017-01-21,4450.677419354839
2017-01-22,4450.677419354839
2017-01-23,4450.677419354839
2017-01-24,4450.677419354839
2017-01-25,4450.677419354839
2017-01-26,4450.677419354839
2017-01-27,4450.677419354839
2017-01-28,4450.677419354839
2017-01-29,4450.677419354839
2017-01-30,4450.677419354839
2017-01-31,4450.677419354839
2017-02-01,4343.964285714285
2017-02-02,4343.964285714285
2017-02-03,4343.964285714285
2017-02-04,4343.964285714285
2017-02-05,4343.964285714285
2017-02-06,4343.964285714285
2017-02-07,4343.964285714285
2017-02-08,4343.964285714285
2017-02-09,4343.964285714285
2017-02-10,4343.964285714285
2017-02-11,4343.964285714285
2017-02-12,4343.964285714285
2017-02-13,4343.964285714285
2017-02-14,4343.964285714285
2017-02-15,4343.964285714285
2017-02-16,4343.964285714285
2017-02-17,4343.964285714285
2017-02-18,4343.964285714285
2017-02-19,4343.964285714285
2017-02-20,4343.964285714285
2017-02-21,4343.964285714285
2017-02-22,4343.964285714285
2017-02-23,4343.964285714285
2017-02-24,4343.964285714285
2017-02-25,4343.964285714285
2017-02-26,4343.964285714285
2017-02-27,4343.964285714285
2017-02-28,4343.964285714285
2017-03-01,3236.4193548387098
2017-03-02,3236.4193548387098
2017-03-03,3236.4193548387098
2017-03-04,3236.4193548387098
2017-03-05,3236.4193548387098
2017-03-06,3236.4193548387098
2017-03-07,3236.4193548387098
2017-03-08,3236.4193548387098
2017-03-09,3236.4193548387098
2017-03-10,3236.4193548387098
2017-03-11,3236.4193548387098
2017-03-12,3236.4193548387098
2017-03-13,3236.4193548387098
2017-03-14,3236.4193548387098
2017-03-15,3236.4193548387098
2017-03-16,3236.4193548387098
2017-03-17,3236.4193548387098
2017-03-18,3236.4193548387098
2017-03-19,3236.4193548387098
2017-03-20,3236.4193548387098
2017-03-21,3236.4193548387098
2017-03-22,3236.4193548387098
2017-03-23,3236.4193548387098
2017-03-24,3236.4193548387098
2017-03-25,3236.4193548387098
2017-03-26,3236.4193548387098
2017-03-27,3236.4193548387098
2017-03-28,3236.4193548387098
2017-03-29,3236.4193548387098
2017-03-30,3236.4193548387098
2017-03-31,3236.4193548387098
2017-04-01,3636.266666666667
2017-04-02,3636.266666666667
2017-04-03,3636.266666666667
2017-04-04,3636.266666666667
2017-04-05,3636.266666666667
2017-04-06,3636.266666666667
2017-04-07,3636.266666666667
2017-04-08,3636.266666666667
2017-04-09,3636.266666666667
2017-04-10,3636.266666666667
2017-04-11,3636.266666666667
2017-04-12,3636.266666666667
2017-04-13,3636.266666666667
2017-04-14,3636.266666666667
2017-04-15,3636.266666666667
2017-04-16,3636.266666666667
2017-04-17,3636.266666666667
2017-04-18,3636.266666666667
2017-04-19,3636.266666666667
2017-04-20,3636.266666666667
2017-04-21,3636.266666666667
2017-04-22,3636.266666666667
2017-04-23,3636.266666666667
2017-04-24,3636.266666666667
2017-04-25,3636.266666666667
2017-04-26,3636.266666666667
2017-04-27,3636.266666666667
2017-04-28,3636.266666666667
2017-04-29,3636.266666666667
2017-04-30,3636.266666666667
2017-05-01,2920.0
2017-05-02,2920.0
2017-05-03,2920.0
2017-05-04,2920.0
2017-05-05,2920.0
2017-05-06,2920.0
2017-05-07,2920.0
2017-05-08,2920.0
2017-05-09,2920.0
2017-05-10,2920.0
2017-05-11,2920.0
2017-05-12,2920.0
2017-05-13,2920.0
2017-05-14,2920.0
2017-05-15,2920.0
2017-05-16,2920.0
2017-05-17,2920.0
2017-05-18,2920.0
2017-05-19,2920.0
2017-05-20,2920.0
2017-05-21,2920.0
2017-05-22,2920.0
2017-05-23,2920.0
2017-05-24,2920.0
2017-05-25,2920.0
2017-05-26,2920.0
2017-05-27,2920.0
2017-05-28,2920.0
2017-05-29,2920.0
2017-05-30,2920.0
2017-05-31,2920.0
2017-06-01,2381.0666666666666
2017-06-02,2381.0666666666666
2017-06-03,2381.0666666666666
2017-06-04,2381.0666666666666
2017-06-05,2381.0666666666666
2017-06-06,2381.0666666666666
2017-06-07,2381.0666666666666
2017-06-08,2381.0666666666666
2017-06-09,2381.0666666666666
2017-06-10,2381.0666666666666
2017-06-11,2381.0666666666666
2017-06-12,2381.0666666666666
2017-06-13,2381.0666666666666
2017-06-14,2381.0666666666666
2017-06-15,2381.0666666666666
2017-06-16,2381.0666666666666
2017-06-17,2381.0666666666666
2017-06-18,2381.0666666666666
2017-06-19,2381.0666666666666
2017-06-20,2381.0666666666666
2017-06-21,2381.0666666666666
2017-06-22,2381.0666666666666
2017-06-23,2381.0666666666666
2017-06-24,2381.0666666666666
2017-06-25,2381.0666666666666
2017-06-26,2381.0666666666666
2017-06-27,2381.0666666666666
2017-06-28,2381.0666666666666
2017-06-29,2381.0666666666666
2017-06-30,2381.0666666666666
2017-07-01,3181.548387096774
2017-07-02,3181.548387096774
2017-07-03,3181.548387096774
2017-07-04,3181.548387096774
2017-07-05,3181.548387096774
2017-07-06,3181.548387096774
2017-07-07,3181.548387096774
2017-07-08,3181.548387096774
2017-07-09,3181.548387096774
2017-07-10,3181.548387096774
2017-07-11,3181.548387096774
2017-07-12,3181.548387096774
2017-07-13,3181.548387096774
2017-07-14,3181.548387096774
2017-07-15,3181.548387096774
2017-07-16,3181.548387096774
2017-07-17,3181.548387096774
2017-07-18,3181.548387096774
2017-07-19,3181.548387096774
2017-07-20,3181.548387096774
2017-07-21,3181.548387096774
2017-07-22,3181.548387096774
2017-07-23,3181.548387096774
2017-07-24,3181.548387096774
2017-07-25,3181.548387096774
2017-07-26,3181.548387096774
2017-07-27,3181.548387096774
2017-07-28,3181.548387096774
2017-07-29,3181.548387096774
2017-07-30,3181.548387096774
2017-07-31,3181.548387096774
2017-08-01,4059.7419354838707
2017-08-02,4059.7419354838707
2017-08-03,4059.7419354838707
2017-08-04,4059.7419354838707
2017-08-05,4059.7419354838707
2017-08-06,4059.7419354838707
2017-08-07,4059.7419354838707
2017-08-08,4059.7419354838707
2017-08-09,4059.7419354838707
2017-08-10,4059.7419354838707
2017-08-11,4059.7419354838707
2017-08-12,4059.7419354838707
2017-08-13,4059.7419354838707
2017-08-14,4059.7419354838707
2017-08-15,4059.7419354838707
2017-08-16,4059.7419354838707
2017-08-17,4059.7419354838707
2017-08-18,4059.7419354838707
2017-08-19,4059.7419354838707
2017-08-20,4059.7419354838707
2017-08-21,4059.7419354838707
2017-08-22,4059.7419354838707
2017-08-23,4059.7419354838707
2017-08-24,4059.7419354838707
2017-08-25,4059.7419354838707
2017-08-26,4059.7419354838707
2017-08-27,4059.7419354838707
2017-08-28,4059.7419354838707
2017-08-29,4059.7419354838707
2017-08-30,4059.7419354838707
2017-08-31,4059.7419354838707
2017-09-01,5045.433333333333
2017-09-02,5045.433333333333
2017-09-03,5045.433333333333
2017-09-04,5045.433333333333
2017-09-05,5045.433333333333
2017-09-06,5045.433333333333
2017-09-07,5045.433333333333
2017-09-08,5045.433333333333
2017-09-09,5045.433333333333
2017-09-10,5045.433333333333
2017-09-11,5045.433333333333
2017-09-12,5045.433333333333
2017-09-13,5045.433333333333
2017-09-14,5045.433333333333
2017-09-15,5045.433333333333
2017-09-16,5045.433333333333
2017-09-17,5045.433333333333
2017-09-18,5045.433333333333
2017-09-19,5045.433333333333
2017-09-20,5045.433333333333
2017-09-21,5045.433333333333
2017-09-22,5045.433333333333
2017-09-23,5045.433333333333
2017-09-24,5045.433333333333
2017-09-25,5045.433333333333
2017-09-26,5045.433333333333
2017-09-27,5045.433333333333
2017-09-28,5045.433333333333
2017-09-29,5045.433333333333
2017-09-30,5045.433333333333
2017-10-01,4991.322580645161
2017-10-02,4991.322580645161
2017-10-03,4991.322580645161
2017-10-04,4991.322580645161
2017-10-05,4991.322580645161
2017-10-06,4991.322580645161
2017-10-07,4991.322580645161
2017-10-08,4991.322580645161
2017-10-09,4991.322580645161
2017-10-10,4991.322580645161
2017-10-11,4991.322580645161
2017-10-12,4991.322580645161
2017-10-13,4991.322580645161
2017-10-14,4991.322580645161
2017-10-15,4991.322580645161
2017-10-16,4991.322580645161
2017-10-17,4991.322580645161
2017-10-18,4991.322580645161
2017-10-19,4991.322580645161
2017-10-20,4991.322580645161
2017-10-21,4991.322580645161
2017-10-22,4991.322580645161
2017-10-23,4991.322580645161
2017-10-24,4991.322580645161
2017-10-25,4991.322580645161
2017-10-26,4991.322580645161
2017-10-27,4991.322580645161
2017-10-28,4991.322580645161
2017-10-29,4991.322580645161
2017-10-30,4991.322580645161
2017-10-31,4991.322580645161
2017-11-01,5636.5
2017-11-02,5636.5
2017-11-03,5636.5
2017-11-04,5636.5
2017-11-05,5636.5
2017-11-06,5636.5
2017-11-07,5636.5
2017-11-08,5636.5
2017-11-09,5636.5
2017-11-10,5636.5
2017-11-11,5636.5
2017-11-12,5636.5
2017-11-13,5636.5
2017-11-14,5636.5
2017-11-15,5636.5
2017-11-16,5636.5
2017-11-17,5636.5
2017-11-18,5636.5
2017-11-19,5636.5
2017-11-20,5636.5
2017-11-21,5636.5
2017-11-22,5636.5
2017-11-23,5636.5
2017-11-24,5636.5
2017-11-25,5636.5
2017-11-26,5636.5
2017-11-27,5636.5
2017-11-28,5636.5
2017-11-29,5636.5
2017-11-30,5636.5
2017-12-01,5496.322580645161
2017-12-02,5496.322580645161
2017-12-03,5496.322580645161
2017-12-04,5496.322580645161
2017-12-05,5496.322580645161
2017-12-06,5496.322580645161
2017-12-07,5496.322580645161
2017-12-08,5496.322580645161
2017-12-09,5496.322580645161
2017-12-10,5496.322580645161
2017-12-11,5496.322580645161
2017-12-12,5496.322580645161
2017-12-13,5496.322580645161
2017-12-14,5496.322580645161
2017-12-15,5496.322580645161
2017-12-16,5496.322580645161
2017-12-17,5496.322580645161
2017-12-18,5496.322580645161
2017-12-19,5496.322580645161
2017-12-20,5496.322580645161
2017-12-21,5496.322580645161
2017-12-22,5496.322580645161
2017-12-23,5496.322580645161
2017-12-24,5496.322580645161
2017-12-25,5496.322580645161
2017-12-26,5496.322580645161
2017-12-27,5496.322580645161
2017-12-28,5496.322580645161
2017-12-29,5496.322580645161
2017-12-30,5496.322580645161
2017-12-31,5496.322580645161
2018-01-01,5873.032258064516
2018-01-02,5873.032258064516
2018-01-03,5873.032258064516
2018-01-04,5873.032258064516
2018-01-05,5873.032258064516
2018-01-06,5873.032258064516
2018-01-07,5873.032258064516
2018-01-08,5873.032258064516
2018-01-09,5873.032258064516
2018-01-10,5873.032258064516
2018-01-11,5873.032258064516
2018-01-12,5873.032258064516
2018-01-13,5873.032258064516
2018-01-14,5873.032258064516
2018-01-15,5873.032258064516
2018-01-16,5873.032258064516
2018-01-17,5873.032258064516
2018-01-18,5873.032258064516
2018-01-19,5873.032258064516
2018-01-20,5873.032258064516
2018-01-21,5873.032258064516
2018-01-22,5873.032258064516
2018-01-23,5873.032258064516
2018-01-24,5873.032258064516
2018-01-25,5873.032258064516
2018-01-26,5873.032258064516
2018-01-27,5873.032258064516
2018-01-28,5873.032258064516
2018-01-29,5873.032258064516
2018-01-30,5873.032258064516
2018-01-31,5873.032258064516
2018-02-01,5590.428571428572
2018-02-02,5590.428571428572
2018-02-03,5590.428571428572
2018-02-04,5590.428571428572
2018-02-05,5590.428571428572
2018-02-06,5590.428571428572
2018-02-07,5590.428571428572
2018-02-08,5590.428571428572
2018-02-09,5590.428571428572
2018-02-10,5590.428571428572
2018-02-11,5590.428571428572
2018-02-12,5590.428571428572
2018-02-13,5590.428571428572
2018-02-14,5590.428571428572
2018-02-15,5590.428571428572
2018-02-16,5590.428571428572
2018-02-17,5590.428571428572
2018-02-18,5590.428571428572
2018-02-19,5590.428571428572
2018-02-20,5590.428571428572
2018-02-21,5590.428571428572
2018-02-22,5590.428571428572
2018-02-23,5590.428571428572
2018-02-24,5590.428571428572
2018-02-25,5590.428571428572
2018-02-26,5590.428571428572
2018-02-27,5590.428571428572
2018-02-28,5590.428571428572
2018-03-01,4994.096774193548
2018-03-02,4994.096774193548
2018-03-03,4994.096774193548
2018-03-04,4994.096774193548
2018-03-05,4994.096774193548
2018-03-06,4994.096774193548
2018-03-07,4994.096774193548
2018-03-08,4994.096774193548
2018-03-09,4994.096774193548
2018-03-10,4994.096774193548
2018-03-11,4994.096774193548
2018-03-12,4994.096774193548
2018-03-13,4994.096774193548
2018-03-14,4994.096774193548
2018-03-15,4994.096774193548
2018-03-16,4994.096774193548
2018-03-17,4994.096774193548
2018-03-18,4994.096774193548
2018-03-19,4994.096774193548
2018-03-20,4994.096774193548
2018-03-21,4994.096774193548
2018-03-22,4994.096774193548
2018-03-23,4994.096774193548
2018-03-24,4994.096774193548
2018-03-25,4994.096774193548
2018-03-26,4994.096774193548
2018-03-27,4994.096774193548
2018-03-28,4994.096774193548
2018-03-29,4994.096774193548
2018-03-30,4994.096774193548
2018-03-31,4994.096774193548
2018-04-01,4587.766666666666
2018-04-02,4587.766666666666
2018-04-03,4587.766666666666
2018-04-04,4587.766666666666
2018-04-05,4587.766666666666
2018-04-06,4587.766666666666
2018-04-07,4587.766666666666
2018-04-08,4587.766666666666
2018-04-09,4587.766666666666
2018-04-10,4587.766666666666
2018-04-11,4587.766666666666
2018-04-12,4587.766666666666
2018-04-13,4587.766666666666
2018-04-14,4587.766666666666
2018-04-15,4587.766666666666
2018-04-16,4587.766666666666
2018-04-17,4587.766666666666
2018-04-18,4587.766666666666
2018-04-19,4587.766666666666
2018-04-20,4587.766666666666
2018-04-21,4587.766666666666
2018-04-22,4587.766666666666
2018-04-23,4587.766666666666
2018-04-24,4587.766666666666
2018-04-25,4587.766666666666
2018-04-26,4587.766666666666
2018-04-27,4587.766666666666
2018-04-28,4587.766666666666
2018-04-29,4587.766666666666
2018-04-30,4587.766666666666
2018-05-01,3937.0
2018-05-02,3937.0
2018-05-03,3937.0
2018-05-04,3937.0
2018-05-05,3937.0
2018-05-06,3937.0
2018-05-07,3937.0
2018-05-08,3937.0
2018-05-09,3937.0
2018-05-10,3937.0
2018-05-11,3937.0
2018-05-12,3937.0
2018-05-13,3937.0
2018-05-14,3937.0
2018-05-15,3937.0
2018-05-16,3937.0
2018-05-17,3937.0
2018-05-18,3937.0
2018-05-19,3937.0
2018-05-20,3937.0
2018-05-21,3937.0
2018-05-22,3937.0
2018-05-23,3937.0
2018-05-24,3937.0
2018-05-25,3937.0
2018-05-26,3937.0
2018-05-27,3937.0
2018-05-28,3937.0
2018-05-29,3937.0
2018-05-30,3937.0
2018-05-31,3937.0
2018-06-01,3048.766666666667
2018-06-02,3048.766666666667
2018-06-03,3048.766666666667
2018-06-04,3048.766666666667
2018-06-05,3048.766666666667
2018-06-06,3048.766666666667
2018-06-07,3048.766666666667
2018-06-08,3048.766666666667
2018-06-09,3048.766666666667
2018-06-10,3048.766666666667
2018-06-11,3048.766666666667
2018-06-12,3048.766666666667
2018-06-13,3048.766666666667
2018-06-14,3048.766666666667
2018-06-15,3048.766666666667
2018-06-16,3048.766666666667
2018-06-17,3048.766666666667
2018-06-18,3048.766666666667
2018-06-19,3048.766666666667
2018-06-20,3048.766666666667
2018-06-21,3048.766666666667
2018-06-22,3048.766666666667
2018-06-23,3048.766666666667
2018-06-24,3048.766666666667
2018-06-25,3048.766666666667
2018-06-26,3048.766666666667
2018-06-27,3048.766666666667
2018-06-28,3048.766666666667
2018-06-29,3048.766666666667
2018-06-30,3048.766666666667
2018-07-01,4226.5161290322585
2018-07-02,4226.5161290322585
2018-07-03,4226.5161290322585
2018-07-04,4226.5161290322585
2018-07-05,4226.5161290322585
2018-07-06,4226.5161290322585
2018-07-07,4226.5161290322585
2018-07-08,4226.5161290322585
2018-07-09,4226.5161290322585
2018-07-10,4226.5161290322585
2018-07-11,4226.5161290322585
2018-07-12,4226.5161290322585
2018-07-13,4226.5161290322585
2018-07-14,4226.5161290322585
2018-07-15,4226.5161290322585
2018-07-16,4226.5161290322585
2018-07-17,4226.5161290322585
2018-07-18,4226.5161290322585
2018-07-19,4226.5161290322585
2018-07-20,4226.5161290322585
2018-07-21,4226.5161290322585
2018-07-22,4226.5161290322585
2018-07-23,4226.5161290322585
2018-07-24,4226.5161290322585
2018-07-25,4226.5161290322585
2018-07-26,4226.5161290322585
2018-07-27,4226.5161290322585
2018-07-28,4226.5161290322585
2018-07-29,4226.5161290322585
2018-07-30,4226.5161290322585
2018-07-31,4226.5161290322585
2018-08-01,4982.0
2018-08-02,4982.0
2018-08-03,4982.0
2018-08-04,4982.0
2018-08-05,4982.0
2018-08-06,4982.0
2018-08-07,4982.0
2018-08-08,4982.0
2018-08-09,4982.0
2018-08-10,4982.0
2018-08-11,4982.0
2018-08-12,4982.0
2018-08-13,4982.0
2018-08-14,4982.0
2018-08-15,4982.0
2018-08-16,4982.0
2018-08-17,4982.0
2018-08-18,4982.0
2018-08-19,4982.0
2018-08-20,4982.0
2018-08-21,4982.0
2018-08-22,4982.0
2018-08-23,4982.0
2018-08-24,4982.0
2018-08-25,4982.0
2018-08-26,4982.0
2018-08-27,4982.0
2018-08-28,4982.0
2018-08-29,4982.0
2018-08-30,4982.0
2018-08-31,4982.0
2018-09-01,5954.533333333334
2018-09-02,5954.533333333334
2018-09-03,5954.533333333334
2018-09-04,5954.533333333334
2018-09-05,5954.533333333334
2018-09-06,5954.533333333334
2018-09-07,5954.533333333334
2018-09-08,5954.533333333334
2018-09-09,5954.533333333334
2018-09-10,5954.533333333334
2018-09-11,5954.533333333334
2018-09-12,5954.533333333334
2018-09-13,5954.533333333334
2018-09-14,5954.533333333334
2018-09-15,5954.533333333334
2018-09-16,5954.533333333334
2018-09-17,5954.533333333334
2018-09-18,5954.533333333334
2018-09-19,5954.533333333334
2018-09-20,5954.533333333334
2018-09-21,5954.533333333334
2018-09-22,5954.533333333334
2018-09-23,5954.533333333334
2018-09-24,5954.533333333334
2018-09-25,5954.533333333334
2018-09-26,5954.533333333334
2018-09-27,5954.533333333334
2018-09-28,5954.533333333334
2018-09-29,5954.533333333334
2018-09-30,5954.533333333334
2018-10-01,5887.677419354839
2018-10-02,5887.677419354839
2018-10-03,5887.677419354839
2018-10-04,5887.677419354839
2018-10-05,5887.677419354839
2018-10-06,5887.677419354839
2018-10-07,5887.677419354839
2018-10-08,5887.677419354839
2018-10-09,5887.677419354839
2018-10-10,5887.677419354839
2018-10-11,5887.677419354839
2018-10-12,5887.677419354839
2018-10-13,5887.677419354839
2018-10-14,5887.677419354839
2018-10-15,5887.677419354839
2018-10-16,5887.677419354839
2018-10-17,5887.677419354839
2018-10-18,5887.677419354839
2018-10-19,5887.677419354839
2018-10-20,5887.677419354839
2018-10-21,5887.677419354839
2018-10-22,5887.677419354839
2018-10-23,5887.677419354839
2018-10-24,5887.677419354839
2018-10-25,5887.677419354839
2018-10-26,5887.677419354839
2018-10-27,5887.677419354839
2018-10-28,5887.677419354839
2018-10-29,5887.677419354839
2018-10-30,5887.677419354839
2018-10-31,5887.677419354839
2018-11-01,7114.366666666667
2018-11-02,7114.366666666667
2018-11-03,7114.366666666667
2018-11-04,7114.366666666667
2018-11-05,7114.366666666667
2018-11-06,7114.366666666667
2018-11-07,7114.366666666667
2018-11-08,7114.366666666667
2018-11-09,7114.366666666667
2018-11-10,7114.366666666667
2018-11-11,7114.366666666667
2018-11-12,7114.366666666667
2018-11-13,7114.366666666667
2018-11-14,7114.366666666667
2018-11-15,7114.366666666667
2018-11-16,7114.366666666667
2018-11-17,7114.366666666667
2018-11-18,7114.366666666667
2018-11-19,7114.366666666667
2018-11-20,7114.366666666667
2018-11-21,7114.366666666667
2018-11-22,7114.366666666667
2018-11-23,7114.366666666667
2018-11-24,7114.366666666667
2018-11-25,7114.366666666667
2018-11-26,7114.366666666667
2018-11-27,7114.366666666667
2018-11-28,7114.366666666667
2018-11-29,7114.366666666667
2018-11-30,7114.366666666667
2018-12-01,9231.548387096775
2018-12-02,9231.548387096775
2018-12-03,9231.548387096775
2018-12-04,9231.548387096775
2018-12-05,9231.548387096775
2018-12-06,9231.548387096775
2018-12-07,9231.548387096775
2018-12-08,9231.548387096775
2018-12-09,9231.548387096775
2018-12-10,9231.548387096775
2018-12-11,9231.548387096775
2018-12-12,9231.548387096775
2018-12-13,9231.548387096775
2018-12-14,9231.548387096775
2018-12-15,9231.548387096775
2018-12-16,9231.548387096775
2018-12-17,9231.548387096775
2018-12-18,9231.548387096775
2018-12-19,9231.548387096775
2018-12-20,9231.548387096775
2018-12-21,9231.548387096775
2018-12-22,9231.548387096775
2018-12-23,9231.548387096775
2018-12-24,9231.548387096775
2018-12-25,9231.548387096775
2018-12-26,9231.548387096775
2018-12-27,9231.548387096775
2018-12-28,9231.548387096775
2018-12-29,9231.548387096775
2018-12-30,9231.548387096775
2018-12-31,9231.548387096775
2019-01-01,9055.064516129032
2019-01-02,9055.064516129032
2019-01-03,9055.064516129032
2019-01-04,9055.064516129032
2019-01-05,9055.064516129032
2019-01-06,9055.064516129032
2019-01-07,9055.064516129032
2019-01-08,9055.064516129032
2019-01-09,9055.064516129032
2019-01-10,9055.064516129032
2019-01-11,9055.064516129032
2019-01-12,9055.064516129032
2019-01-13,9055.064516129032
2019-01-14,9055.064516129032
2019-01-15,9055.064516129032
2019-01-16,9055.064516129032
2019-01-17,9055.064516129032
2019-01-18,9055.064516129032
